Date,Day,Month,Year,dayName,dayOfWeek,Open_BA,High_BA,Low_BA,Close_BA,Adj_Close_BA,Volume_BA,Open_AIR,High_AIR,Low_AIR,Close_AIR,Adj_Close_AIR,Volume_AIR,Performance_BA,Performance_AIR,Count,Change_BA,Change_AIR,%Change_BA,%Change_AIR,%Change_Volume_BA,%Change_Volume_AIR
2019-12-06,6,12,2019,Friday,5,347.73999,354.399994,347.109985,354.089996,351.995728,2856100,127.279999,128.279999,126.199997,127.040001,119.573044,1126397,positive,Negative,194,6.350006000000008,-0.23999799999999993,-2.3986772710532684,-0.6000020000066664,-0.3948427832867192,-0.13242292954383528
2019-12-09,9,12,2019,Monday,1,352.670013,353.600006,349.570007,351.209991,349.132751,2844600,126.900002,127.059998,124.620003,124.940002,117.596481,1309613,Negative,Negative,195,-1.4600219999999808,-1.9599999999999937,-1.2299245071579428,7.166734722789332,-0.004026469661426391,0.16265668321204685
2019-12-10,10,12,2019,Tuesday,2,350.149994,351.399994,347.450012,347.899994,345.842346,2920900,124.459999,124.599998,122.519997,124.220001,116.9188,1488075,Negative,Negative,196,-2.25,-0.23999799999999993,0.5410726687680252,-0.8775520408163262,0.026822751880756446,0.13627079144754983
2019-12-11,11,12,2019,Wednesday,3,342.100006,350.029999,338.5,350.0,347.929932,7369100,123.440002,124.379997,123.040001,124.0,116.711723,1122774,positive,positive,197,7.899993999999992,0.5599979999999931,-4.5111084444444405,-3.3333444445370097,1.5228867814714642,-0.24548561060430418
2019-12-12,12,12,2019,Thursday,4,348.25,351.070007,341.0,346.290009,344.241882,5970000,124.400002,125.220001,123.0,124.160004,116.862328,1330270,Negative,Negative,198,-1.9599910000000023,-0.23999799999999993,-1.248100315012898,-1.4285693877478185,-0.1898603628665645,0.18480655946788938
2019-12-13,13,12,2019,Friday,5,346.299988,349.309998,341.100006,341.670013,339.6492,4526300,126.839996,127.360001,124.839996,125.900002,118.500053,1716714,Negative,Negative,199,-4.629975000000002,-0.9399939999999987,1.3622429898912785,2.916674305619209,-0.24182579564489115,0.2905004247258076
2019-12-16,16,12,2019,Monday,1,328.529999,336.230011,326.429993,327.0,325.065948,16488200,127.0,129.320007,126.559998,129.220001,121.624924,1551759,Negative,positive,200,-1.5299989999999752,2.2200009999999963,-0.6695448679528562,-3.3617182662868057,2.6427545677484923,-0.09608764185531193
2019-12-17,17,12,2019,Tuesday,2,322.059998,330.950012,320.609985,327.0,325.065948,13526400,131.199997,132.0,129.139999,131.5,123.770897,2058897,positive,positive,201,4.940001999999993,0.3000030000000038,-4.228761587425922,-0.8648635743857753,-0.1796314940381606,0.3268149242247025
2019-12-18,18,12,2019,Wednesday,3,328.720001,335.25,328.140015,330.679993,328.724182,7029300,131.479996,132.240005,130.360001,130.720001,123.036751,1724054,positive,Negative,202,1.9599919999999997,-0.7599950000000035,-0.6032406464612762,-3.5332913337533087,-0.48032735982966646,-0.16263222492431628
2019-12-19,19,12,2019,Thursday,4,332.899994,334.809998,330.980011,333.5,331.527496,5492600,130.839996,130.880005,129.520004,130.820007,123.130882,1293684,positive,Negative,203,0.6000060000000076,-0.019989000000009582,-0.693873240298936,-0.9736985111744031,-0.21861351770446558,-0.24962675183027905
2019-12-20,20,12,2019,Friday,5,334.619995,335.5,328.0,328.0,326.060028,9489400,130.740005,132.5,130.160004,131.880005,124.128578,2250131,Negative,positive,204,-6.619995000000017,1.1400000000000148,-12.03321466785321,-58.031367251961996,0.7276699559407203,0.7393204213702882
2019-12-23,23,12,2019,Monday,1,336.75,340.589996,334.200012,337.549988,335.553558,9534800,132.199997,133.279999,131.199997,132.779999,124.97567,779143,positive,positive,205,0.7999879999999848,0.5800020000000075,-1.1208442000333811,-0.49122631578947373,0.004784285623959272,-0.6537343825759478
2019-12-24,24,12,2019,Tuesday,2,339.51001,339.75,332.619995,333.0,331.030457,4120100,133.139999,133.539993,132.320007,133.139999,125.314514,214381,Negative,Negative,206,-6.5100100000000225,0.0,-9.13763456451865,-1.0,-0.567888157066745,-0.7248502521360007
2019-12-27,27,12,2019,Friday,5,330.200012,333.649994,329.170013,330.140015,328.187408,4124000,133.479996,134.880005,132.759995,133.279999,125.446274,693498,Negative,Negative,207,-0.05999700000000985,-0.1999969999999962,-0.9907838851245989,-inf,0.0009465789665299429,2.2348855542235553
2019-12-30,30,12,2019,Monday,1,330.5,330.630005,325.709991,326.399994,324.469513,4525500,133.119995,133.419998,129.960007,130.0,122.359062,847345,Negative,Negative,208,-4.100006000000008,-3.1199949999999887,67.33685017583103,14.600209003135287,0.0973569350145489,0.2218420240577479
